label,roll,pitch,yaw,gx,gy,gz,ax,ay,az,flex0,flex1,flex2,flex3,flex4,index_inside,middle_fingerprint,middle_inside_to_ring,ring_tape
D,-8.27436539600766,22.82872453581941,-0.8990717396611875,0.2362878145320894,-0.5285199321458863,0.5448826689284708,-0.936279296875,-0.1533203125,-0.039306640625,690,710,993,1022,744,0,0,0,0
D,-8.295087188893786,22.8736883140474,-0.9081321711507004,-1.1835595137121857,1.0439991518235794,-0.4627509188577887,-0.94140625,-0.1396484375,-0.0458984375,686,707,994,1023,742,0,0,0,0
D,-8.310311940111303,22.895446117410778,-0.9159402567362964,-0.6339411931014983,-1.2613443596268024,-0.6612242013005367,-0.945556640625,-0.153564453125,-0.048828125,689,706,992,1023,740,0,0,0,0
D,-8.317700169904624,22.92382329847452,-0.9146533242551188,-0.2064602770709639,-0.7269932145886344,0.2624399208368677,-0.9365234375,-0.15185546875,-0.042724609375,687,709,993,1023,741,0,0,0,0
D,-8.33129257613092,22.95484463278014,-0.9111113481459768,-0.9316511167656204,-0.4979855810008481,0.4990811422109136,-0.944580078125,-0.148193359375,-0.046630859375,686,707,991,1022,741,0,0,0,0
D,-8.336686635646448,22.98181321323724,-0.8999920711641635,-0.4202007350862311,-1.001802374893978,1.125035340684196,-0.942626953125,-0.144287109375,-0.047607421875,687,709,989,1021,742,0,0,0,0
D,-8.327614764202321,23.015021128417068,-0.8850207744202396,0.8622420130053718,-0.4369168787107718,1.56014984450099,-0.927001953125,-0.138671875,-0.0419921875,684,706,991,1021,742,0,0,0,0
D,-8.342495259049498,23.03878858433248,-0.9029343921746588,-0.2446282160022617,-0.933100084817642,-1.5696211478654225,-0.935791015625,-0.13916015625,-0.06201171875,688,707,992,1023,742,0,0,0,0
D,-8.344108819957484,23.06914721890519,-0.91406740791957,0.877509188577891,-0.3605810008481764,-0.8291631325982467,-0.92724609375,-0.155517578125,-0.04931640625,686,706,989,1023,744,0,0,0,0
D,-8.345416769631342,23.09037405706945,-0.9143597960279332,0.4500282725473566,-1.4140161153519932,0.0105315238903029,-0.950927734375,-0.14990234375,-0.0517578125,687,704,993,1023,741,0,0,0,0
D,-8.353752519380459,23.12123272945581,-0.9106770841164572,-0.404933559513712,-0.5132527565733672,0.5143483177834327,-0.93359375,-0.148193359375,-0.0517578125,683,704,988,1021,744,0,0,0,0
D,-8.344421452392652,23.14366045123943,-0.91022788501097,1.4652954481198757,-1.3071458863443597,0.0868674017528983,-0.955078125,-0.145263671875,-0.048828125,686,705,991,1022,742,0,0,0,0
D,-8.349964902951177,23.17401192663036,-0.9176015626867506,0.3202572801809444,-0.4140161153519932,-0.4932852700028269,-0.9345703125,-0.15087890625,-0.060546875,683,706,993,1023,744,0,0,0,0
D,-8.362163073729345,23.20903933621343,-0.9269891019906432,-0.2827961549335593,0.0745335029686175,-0.6154226745829796,-0.94921875,-0.149658203125,-0.04541015625,682,703,991,1023,741,0,0,0,0
D,-8.36270062505587,23.23957526922425,-0.927821756624758,0.5568985015549902,-0.482718405428329,0.1021345773254174,-0.948486328125,-0.15185546875,-0.053466796875,681,703,988,1023,743,0,0,0,0
D,-8.357455188305936,23.27549516323888,-0.918616071406084,0.7248374328527002,-0.0857718405428328,1.0868674017528983,-0.94970703125,-0.148193359375,-0.05224609375,682,706,990,1023,744,0,0,0,0
D,-8.366096285882028,23.304018429326003,-0.9205488022458592,-0.2140938648572234,-0.665924512298558,-0.0276364150409949,-0.9638671875,-0.154296875,-0.040283203125,683,702,989,1023,742,0,0,0,0
D,-8.360292060088115,23.346467298097167,-0.9180014477526536,1.0225473565168222,0.6470525869380832,0.5677834322872495,-0.943603515625,-0.1416015625,-0.0498046875,682,704,987,1022,742,0,0,0,0
D,-8.338722717623394,23.39888292000848,-0.9033113368243468,2.159951936669494,1.4791136556403732,1.8349590048063336,-0.925537109375,-0.151123046875,-0.04345703125,681,702,990,1022,742,0,0,0,0
D,-8.32321208651241,23.4415880345114,-0.8744497435011478,0.9538450664404864,0.3264418999151824,2.964729997172745,-0.937255859375,-0.14404296875,-0.03271484375,684,701,988,1023,740,0,0,0,0
D,-8.294977510388309,23.495278270137486,-0.8590325651052158,2.763005371783998,1.5936174724342662,1.9036612948826688,-0.940673828125,-0.14501953125,-0.039306640625,681,702,992,1022,742,0,0,0,0
D,-8.281548530791436,23.53537913361117,-0.8626197484267868,1.999646593158044,0.4943808312128923,-0.0352700028272543,-0.945068359375,-0.13330078125,-0.054931640625,685,701,997,1021,740,0,0,0,0
D,-8.280239066463926,23.562957112317303,-0.8752535492056649,1.1828527000282727,-0.6201229855810009,-1.0200028272547352,-0.946044921875,-0.14306640625,-0.053466796875,690,696,992,1020,745,0,0,0,0
D,-8.27426843913583,23.59399508588925,-0.8840290610440708,1.4881962114786544,-0.3300466497031382,-0.6230562623692391,-0.95068359375,-0.14111328125,-0.06201171875,683,699,990,1021,744,0,0,0,0
D,-8.272317114791848,23.646752953290573,-0.8870383339251194,0.961478654226746,1.7615564037319762,0.2624399208368677,-0.93994140625,-0.169921875,-0.054931640625,685,701,989,1023,742,0,0,0,0
D,-8.280299064430668,23.669605460084032,-0.8790225761587837,-0.5347045518801242,-1.352947413061917,0.8044246536612952,-0.938720703125,-0.15283203125,-0.05224609375,683,699,989,1023,741,0,0,0,0
D,-8.296001261019262,23.69012856022219,-0.8896400457177182,-0.5652389030251624,-1.337680237489398,-0.9207661860333612,-0.946044921875,-0.15283203125,-0.0439453125,682,701,989,1022,739,0,0,0,0
D,-8.312498421826218,23.71753204389434,-0.8902928655255936,-1.0995900480633305,-0.7956955046649703,0.05633305060786,-0.943603515625,-0.1376953125,-0.036865234375,685,701,993,1023,743,0,0,0,0
D,-8.335421368063056,23.74348792216478,-0.8849549921538311,-1.9240175289793608,-1.0094359626802374,0.6059513712185471,-0.945556640625,-0.154296875,-0.041259765625,686,703,987,1023,742,0,0,0,0
D,-8.344189212090217,23.76772105847614,-0.8551061420149703,-1.504170200735086,-1.5056191687871077,2.796791065875036,-0.9384765625,-0.151611328125,-0.031494140625,683,699,992,1022,740,0,0,0,0
D,-8.36070359455433,23.780233476841204,-0.8418334747972647,-1.7102770709640938,-2.4598176420695506,1.0792338139666389,-0.95556640625,-0.1259765625,-0.038330078125,685,702,992,1023,742,0,0,0,0
D,-8.382519050566751,23.80175528410096,-0.8422633691927094,-1.6644755442465369,-1.383481764206955,-0.0200028272547352,-0.94384765625,-0.13037109375,-0.044677734375,685,700,989,1022,742,0,0,0,0
D,-8.414792241547454,23.82784834012364,-0.8623613060528884,-1.908750353406842,-0.665924512298558,-1.7299264913768728,-0.941162109375,-0.13330078125,-0.030029296875,685,701,992,1016,744,0,0,0,0
D,-8.43705614406122,23.851099650042663,-0.8797393601351182,-1.0461549335595135,-0.9865351993214588,-1.539086796720384,-0.94384765625,-0.125244140625,-0.03369140625,685,701,992,1022,739,0,0,0,0
D,-8.443704400449981,23.902239602085924,-0.8976461882305037,0.5645320893412498,1.7844571670907547,-1.1650409951936664,-0.94287109375,-0.13330078125,-0.024169921875,681,702,993,1022,741,0,0,0,0
D,-8.462943834005165,23.950624292779967,-0.9335004831863702,0.0454481198756009,1.7539228159457168,-2.821529544811987,-0.952880859375,-0.13623046875,-0.042236328125,682,700,991,1023,741,0,0,0,0
D,-8.470989681490948,24.00028306552812,-0.9595653369048032,0.8088068985015551,1.7539228159457168,-1.8978654226745828,-0.929443359375,-0.142578125,-0.05419921875,684,698,991,1022,741,0,0,0,0
D,-8.470590982290371,24.06799515308625,-0.9757283993167006,1.312623692394685,3.418044953350297,-0.707025728018094,-0.935791015625,-0.16162109375,-0.03955078125,683,699,989,1023,740,0,0,0,0
D,-8.498633207866847,24.11404282451077,-0.994739047212295,-1.4278343228724908,1.3111747243426632,-1.287178399773819,-0.944091796875,-0.158447265625,-0.050048828125,681,700,993,1022,741,0,0,0,0
D,-8.51769330374944,24.157864775388347,-0.9994026908912832,-1.1072236358495895,0.898960983884648,-0.0200028272547352,-0.943359375,-0.159912109375,-0.05810546875,681,700,994,1022,741,0,0,0,0
D,-8.529059320627809,24.172787078543948,-0.9950425542108732,-0.7331778343228724,-2.085771840542833,0.3540429742719823,-0.94775390625,-0.152587890625,-0.06591796875,683,700,993,1023,739,0,0,0,0
D,-8.53727252005721,24.206090036900807,-0.9861517963893728,-0.672109132032796,-0.3376802374893978,1.002897936104043,-0.958984375,-0.13623046875,-0.048583984375,684,701,994,1023,740,0,0,0,0
D,-8.551419066128354,24.24129189794957,-0.9908509880995348,-0.6950098953915748,0.0363655640373198,-0.1879417585524452,-0.96484375,-0.140869140625,-0.04931640625,682,700,994,1023,742,0,0,0,0
D,-8.56789092429596,24.270009751523265,-0.9887127859394566,-1.0995900480633305,-0.6811916878710771,0.3845773254170205,-0.935302734375,-0.166015625,-0.0625,682,699,993,1022,742,0,0,0,0
D,-8.585139202593448,24.30027908635908,-0.9756297284321364,-1.6644755442465369,-0.6811916878710771,1.376943737630761,-0.936767578125,-0.156982421875,-0.046875,683,702,995,1022,741,0,0,0,0
D,-8.62298821854818,24.328348783596688,-0.9805423940155032,-3.0690556969182925,-0.665924512298558,-0.3177127509188573,-0.947265625,-0.13525390625,-0.041748046875,684,700,993,1023,741,0,0,0,0
D,-8.62629244094136,24.368197262095183,-0.9808097716301888,0.2286542267458299,0.4409457167090755,0.2929742719819059,-0.94384765625,-0.14453125,-0.039306640625,682,699,995,1021,743,0,0,0,0
D,-8.662635683862467,24.41499147149032,-0.9743076689689856,-3.3514984450098955,1.0363655640373195,1.010531523890303,-0.92626953125,-0.143310546875,-0.033447265625,681,704,994,1022,742,0,0,0,0
D,-8.666533776530235,24.45922244958246,-0.9875828956176484,0.7477381962114787,1.0592663273960985,-0.790995193666949,-0.943115234375,-0.1552734375,-0.0458984375,684,704,996,1023,741,0,0,0,0
D,-8.68175182951226,24.48982331263638,-1.010613634787283,-0.0308877579869945,-0.1621077184054283,-1.8978654226745828,-0.943603515625,-0.140380859375,-0.05126953125,684,701,994,1023,738,0,0,0,0
D,-8.699056457865161,24.527580799516794,-1.0402560536679542,0.0454481198756009,0.6394189991518235,-2.378781453208934,-0.944580078125,-0.14404296875,-0.04150390625,686,703,994,1022,744,0,0,0,0
D,-8.685910674401836,24.55187178951412,-1.0303677957031956,1.4805626236923948,-1.230810008481764,0.9876307605315242,-0.95068359375,-0.153076171875,-0.048095703125,685,704,994,1021,738,0,0,0,0
D,-8.705585687354455,24.58393396980636,-1.0441640603111062,-0.7789793610404295,-0.1315733672603901,-1.0047356516822163,-0.93798828125,-0.160888671875,-0.061279296875,684,702,996,1020,740,0,0,0,0
D,-8.72025756638541,24.60933967229684,-1.0526576414086366,-0.5194373763076051,-0.8643977947413062,-0.6383234379417582,-0.943115234375,-0.15673828125,-0.05029296875,684,704,995,1022,740,0,0,0,0
D,-8.743898166169188,24.65719158606447,-1.0576277185908776,-1.5347045518801243,1.3111747243426632,0.0334322872490815,-0.952392578125,-0.16650390625,-0.049072265625,683,701,995,1023,744,0,0,0,0
D,-8.752701643734719,24.700115935924337,-1.0438429789536574,-0.8018801243992083,0.5707167090754877,1.659386485722364,-0.933349609375,-0.171875,-0.052490234375,686,700,995,1022,739,0,0,0,0
D,-8.773647735536896,24.731657151704766,-1.0328538048165588,-1.9698190556969184,-0.5285199321458863,1.2013712185467915,-0.935546875,-0.151611328125,-0.064453125,683,706,996,1023,741,0,0,0,0
D,-8.784739846142347,24.786583414762763,-1.022885535070465,-0.9850862312694372,1.7920907548770144,1.4456460277070968,-0.941650390625,-0.141845703125,-0.04833984375,684,702,996,1023,740,0,0,0,0
D,-8.797735947643464,24.80076783840335,-1.014915678045068,-1.0461549335595135,-2.200275657336726,0.6670200735086236,-0.93505859375,-0.153076171875,-0.057373046875,684,704,993,1021,739,0,0,0,0
D,-8.806949302197419,24.8307418721716,-1.0115247437693862,-0.5194373763076051,-0.5819550466497031,0.4761803788521349,-0.94189453125,-0.142578125,-0.049072265625,686,704,995,1023,738,0,0,0,0
D,-8.798083213801931,24.85911474211568,-1.0068101238793397,1.2439214023183491,-0.7575275657336726,0.5754170200735089,-0.95166015625,-0.146240234375,-0.06103515625,686,703,997,1023,741,0,0,0,0
D,-8.805431322989552,24.88359406565732,-1.0147534330929084,0.159951936669494,-0.9636344359626804,-0.6154226745829796,-0.947998046875,-0.14892578125,-0.040771484375,684,704,993,1021,738,0,0,0,0
D,-8.810019662196934,24.916677009105584,-1.0206747253978594,0.3660588068985017,-0.1392069550466496,-0.2948119875600787,-0.945556640625,-0.15234375,-0.0458984375,685,705,996,1021,740,0,0,0,0
D,-8.810031506962043,24.94744046616974,-1.0310373281009249,1.0072801809443033,-0.3071458863443596,-0.7299264913768726,-0.946044921875,-0.151123046875,-0.048095703125,682,705,995,1023,741,0,0,0,0
D,-8.795122981617974,24.986742080323108,-1.029495529298329,2.045448119875601,0.3798770144189992,0.491447554424654,-0.923828125,-0.1611328125,-0.044677734375,682,704,998,1023,738,0,0,0,0
D,-8.791650404134415,25.01523761557807,-1.0310478414421342,1.045448119875601,-0.6430237489397794,0.05633305060786,-0.931640625,-0.165771484375,-0.051025390625,683,705,998,1023,739,0,0,0,0
D,-8.807916482152493,25.048609823973425,-1.0370654208527128,-0.8095137121854677,-0.1086726039016115,-0.3024455753463384,-0.955810546875,-0.1513671875,-0.034423828125,685,706,995,1021,738,0,0,0,0
D,-8.823917831071181,25.074645929147334,-1.0394664655249872,-0.9469182923381396,-0.8872985581000847,-0.0963387051173307,-0.9658203125,-0.147705078125,-0.059814453125,685,704,997,1022,739,0,0,0,0
D,-8.840536749732273,25.103515713783167,-1.0374367530190225,-1.1759259259259256,-0.665924512298558,0.3540429742719823,-0.926513671875,-0.14697265625,-0.063232421875,687,706,997,1021,740,0,0,0,0
D,-8.820987088594624,25.145026069072504,-1.0239579141618416,1.9462114786542268,0.4256785411365564,1.5677834322872497,-0.93017578125,-0.147216796875,-0.03759765625,685,706,996,1023,741,0,0,0,0
D,-8.829045177871889,25.175266175268767,-1.0251207534008486,-0.221727452643483,-0.4903519932145886,0.0716002261803792,-0.953125,-0.140869140625,-0.06005859375,685,705,997,1021,742,0,0,0,0
D,-8.833960707474267,25.21391718840924,-1.0336868441873197,0.4347610969748375,0.448579304495335,-0.4474837432852696,-0.92578125,-0.144775390625,-0.053466796875,688,707,1001,1021,742,0,0,0,0
D,-8.849558486060737,25.26181605615539,-1.043026912554014,-0.6110404297427198,1.3722434266327397,-0.3787814532089337,-0.941650390625,-0.144287109375,-0.052734375,686,705,998,1023,741,0,0,0,0
D,-8.837717921851795,25.30730467720901,-1.0429129462495084,1.7477381962114786,1.0058312128922815,0.4380124399208372,-0.938232421875,-0.148681640625,-0.05419921875,688,704,999,1023,741,0,0,0,0
D,-8.84541380579569,25.334209747483445,-1.0461246644112414,-0.0461549335595136,-0.7804283290924512,-0.1345066440486284,-0.947021484375,-0.15576171875,-0.047607421875,689,703,997,1022,740,0,0,0,0
D,-3.604827697115976,13.124839459052586,1.047018585304352,24.8157336726039,5.762722646310433,0.9691122420130056,-0.9404296875,-0.154052734375,-0.01513671875,584,1021,1021,1023,1022,0,0,0,0
D,-3.3764658128263547,13.201436125960283,1.0086754117965735,24.24321458863444,4.213104325699746,-3.366765620582414,-0.938232421875,-0.1357421875,-0.0234375,583,1023,1021,1023,1023,0,0,0,0
D,-3.202665942213204,13.275720869071796,0.968957202165272,18.907336726039016,3.991730279898219,-3.5041702007350857,-0.9384765625,-0.158203125,-0.023193359375,582,1022,1022,1023,1021,0,0,0,0
D,-3.064061924932296,13.35142688342434,0.9109351553931824,15.968405428329092,4.251272264631044,-5.244628216002262,-0.927490234375,-0.197509765625,-0.0244140625,584,1021,1023,1022,1023,0,0,0,0
D,-2.9402465448999004,13.416189337310026,0.8598568652831066,14.273748939779471,3.0986005089058524,-4.649208368674017,-0.93603515625,-0.1826171875,-0.03076171875,579,1023,1022,1022,1023,0,0,0,0
D,-2.8484424104175528,13.47227572747489,0.8002089571156831,11.281382527565734,2.2665394402035624,-5.527070964093864,-0.953125,-0.187255859375,-0.03564453125,587,1021,1023,1023,1022,0,0,0,0
D,-2.760319407962161,13.528253660391782,0.7576960250107216,10.525657336726038,2.167302798982188,-3.862948826689285,-0.933349609375,-0.185302734375,-0.028564453125,581,1022,1023,1023,1023,0,0,0,0
D,-2.7107238271677225,13.576014838576285,0.7140184020638575,6.640161153519932,1.3352417302798982,-4.030887757986995,-0.9345703125,-0.16845703125,-0.046630859375,580,1022,1022,1023,1023,0,0,0,0
D,-2.6774904831929907,13.610643463846456,0.6661305051998252,5.243214588634436,0.0680661577608142,-4.466002261803788,-0.928466796875,-0.204345703125,-0.020263671875,580,1021,1023,1023,1023,0,0,0,0
D,-2.621468417526417,13.634452099779171,0.6214670152798889,7.372985581000848,-1.0464376590330788,-4.221727452643483,-0.93505859375,-0.185302734375,-0.02294921875,581,1023,1022,1023,1023,0,0,0,0
D,-2.5878474570474284,13.665240958575986,0.5745585389615862,5.250848176420695,-0.3288804071246819,-4.389666383941193,-0.945556640625,-0.20458984375,-0.00244140625,582,1023,1023,1023,1023,0,0,0,0
D,-2.564892498296677,13.705902271230146,0.5320890392353468,4.067642069550466,0.6329516539440203,-3.916383941193101,-0.936279296875,-0.19873046875,-0.00634765625,578,1021,1023,1023,1023,0,0,0,0
D,-2.5886333571263647,13.75678915078042,0.4951625186107814,-0.756785411365564,1.6253180661577609,-3.336231269437376,-0.9375,-0.19189453125,-0.0029296875,579,1023,1023,1023,1023,0,0,0,0
D,-2.6307156660417537,13.82503969103885,0.4512884085938582,-2.405640373197625,3.3963104325699742,-3.924017528979361,-0.9384765625,-0.196533203125,-0.0146484375,578,1023,1021,1021,1023,0,0,0,0
D,-2.663286399142087,13.902900322121193,0.4048760496449907,-1.4514418999151824,4.358142493638677,-4.137757986994628,-0.92822265625,-0.177490234375,-0.02685546875,578,1023,1023,1022,1022,0,0,0,0
D,-2.7030081930946213,13.970120799519975,0.3424176349500075,-1.726251060220526,3.381043256997456,-5.725544246536613,-0.932861328125,-0.19140625,-0.031005859375,576,1023,1023,1022,1022,0,0,0,0
D,-2.725772188960604,14.031944810130147,0.271123614148996,0.2203138252756573,2.8924936386768447,-6.595773254170201,-0.93310546875,-0.19970703125,-0.0419921875,578,1023,1022,1023,1022,0,0,0,0
D,-2.763817768697713,14.099358884921193,0.1923182308232926,-1.023960983884648,3.510814249363868,-7.26752897936104,-0.920166015625,-0.22265625,-0.0615234375,577,1023,1023,1023,1023,0,0,0,0
D,-2.767248682416984,14.138940137379668,0.1169186098624278,2.4187871077184053,0.7321882951653944,-7.053788521345774,-0.923828125,-0.239501953125,-0.065185546875,578,1022,1023,1023,1022,0,0,0,0
D,-2.7569700151138297,14.133710077584574,0.0785700649382305,2.9455046649703136,-3.901399491094148,-3.664475544246536,-0.9228515625,-0.255615234375,-0.056884765625,577,1021,1023,1023,1023,0,0,0,0
D,-2.737985471806122,14.113480820183248,0.0500724844834765,3.556191687871077,-5.451017811704835,-2.786612948826689,-0.918212890625,-0.24853515625,-0.028076171875,576,1022,1023,1022,1023,0,0,0,0
D,-2.736609963207429,14.12783470535081,0.0570654551544788,0.8081000848176421,-2.1914758269720105,0.7859061351427765,-0.925048828125,-0.216552734375,0.001220703125,575,1022,1021,1023,1023,0,0,0,0
D,-2.7584738301026897,14.159405996925878,0.0535716120993743,-1.2835029686174724,-0.4281170483460559,-0.153025162567147,-0.92529296875,-0.210205078125,0.007080078125,574,1022,1021,1022,1023,0,0,0,0
D,-2.756115748745698,14.215634430598344,0.0206936435762005,1.8386344359626805,2.167302798982188,-2.885849590048063,-0.9189453125,-0.203369140625,-0.01318359375,575,1023,1021,1023,1022,0,0,0,0
D,-2.8090721207427003,14.308467386510085,-0.0452763227918335,-2.764418999151824,6.006997455470738,-5.878216002261803,-0.92333984375,-0.234375,-0.02490234375,575,1021,1022,1023,1023,0,0,0,0
D,-2.8616801785237445,14.379156195620643,-0.1169133645357709,-2.695716709075488,3.80089058524173,-6.557605315238903,-0.930908203125,-0.20458984375,-0.047607421875,578,1021,1022,1021,1023,0,0,0,0
D,-2.89032430398704,14.42898870715763,-0.1589141350756977,-0.9018235793044952,1.6100508905852418,-3.7560785976816513,-0.91796875,-0.236328125,-0.024658203125,579,1023,1023,1022,1022,0,0,0,0
D,-2.8938418767337906,14.49707772876234,-0.2009334017888237,1.6706955046649703,3.449745547073791,-3.649208368674017,-0.924072265625,-0.25341796875,-0.0302734375,581,1023,1023,1023,1023,0,0,0,0
D,-3.0101050997808696,14.56776438360811,-0.2440961998517269,-9.474342663273962,3.7474554707379135,-3.7102770709640938,-0.920654296875,-0.280029296875,-0.030517578125,580,1023,1022,1023,1023,0,0,0,0
D,-3.0651848403262925,14.617491176468103,-0.2672150969122329,-4.023960983884648,1.5108142493638677,-1.9240175289793608,-0.927734375,-0.23486328125,-0.05615234375,580,1023,1023,1023,1021,0,0,0,0
D,-3.0922709471927265,14.68800561316036,-0.2696203092286741,-1.7186174724342664,3.487913486005089,0.1981198756007918,-0.927490234375,-0.24267578125,-0.06787109375,579,1021,1023,1022,1021,0,0,0,0
D,-3.1256955955489056,14.73949941221744,-0.2725236315000519,-2.32930449533503,1.5947837150127226,0.0530817076618603,-0.923095703125,-0.244384765625,-0.06005859375,579,1022,1023,1023,1023,0,0,0,0
D,-3.08305691569866,14.79380671889064,-0.2565953267791521,4.769932145886344,1.770356234096692,1.877509188577891,-0.913330078125,-0.234130859375,-0.0654296875,581,1021,1022,1022,1023,0,0,0,0
D,-3.0906573659176533,14.773025266930478,-0.2184744245333938,-0.8483884648006785,-5.847964376590331,3.610333616058807,-0.93017578125,-0.230224609375,-0.0029296875,579,1021,1021,1022,1023,0,0,0,0
D,-3.2445395027349058,14.73198937977961,-0.1068296374199277,-17.100296861747243,-8.19910941475827,10.663768730562625,-0.9228515625,-0.2998046875,-0.053466796875,575,1021,1023,1021,1023,0,0,0,0
D,-3.412468377666172,14.688843459896711,-0.0673704438792066,-17.283502968617473,-8.176208651399492,3.4881962114786544,-0.9833984375,-0.1376953125,-0.028564453125,576,1023,1023,1023,1022,0,0,0,0
D,-3.470483163626088,14.710234311836992,-0.004585110906161,-6.443808312128923,-1.7868956743002544,6.22865422674583,-0.92138671875,-0.24658203125,-0.017333984375,574,1022,1023,1022,1021,0,0,0,0
D,-3.5022488505378595,14.72610247782533,0.0698437959995785,-4.352205258693808,-2.466284987277354,7.251554990104609,-0.94287109375,-0.1865234375,-0.032958984375,573,1019,1022,1023,1021,0,0,0,0
D,-3.5411208208714595,14.761385386716563,0.111775279720714,-4.085029686174725,-0.3059796437659033,4.274455753463387,-0.9287109375,-0.225830078125,-0.05126953125,572,1021,1021,1023,1023,0,0,0,0
D,-3.613098462055525,14.774133664731552,0.1962005157612304,-8.398006785411365,-2.794529262086514,8.259188577890868,-0.92236328125,-0.24755859375,-0.06982421875,572,1021,1023,1023,1023,0,0,0,0
D,-3.604450880898313,14.817341894992625,0.2600697957550932,0.0600084817642069,0.3352417302798982,6.427127509188578,-0.9326171875,-0.214599609375,-0.068359375,569,1021,1022,1023,1023,0,0,0,0
D,-3.654083386818846,14.850218376689345,0.3094437921704034,-5.413273960983885,-0.611323155216285,4.961478654226746,-0.929443359375,-0.210693359375,-0.052490234375,571,1019,1019,1023,1023,0,0,0,0
D,-3.692969138846778,14.864991981683389,0.3352824129147666,-3.772052586938083,-2.2830788804071247,2.5645320893412498,-0.9365234375,-0.20263671875,-0.042236328125,568,1021,1023,1023,1023,0,0,0,0
D,-3.7375759961198094,14.88753138535085,0.3697665119282958,-4.611747243426633,-1.5731552162849871,3.434761096974837,-0.928466796875,-0.188720703125,-0.03955078125,568,1023,1023,1023,1023,0,0,0,0
D,-3.7530802204429534,14.920303380676248,0.4008019383155252,-1.558312128922816,-0.5197201017811705,3.1828527000282727,-0.93017578125,-0.204345703125,-0.03515625,567,1023,1023,1023,1021,0,0,0,0
D,-3.739090426483912,14.949534429493529,0.4436950692530849,1.1210771840542832,-0.9395674300254452,4.312623692394685,-0.926513671875,-0.213623046875,-0.048583984375,568,1021,1023,1021,1023,0,0,0,0
D,-3.742291128566895,14.977028580447868,0.4850213598214737,-0.5812128922815946,-1.107506361323155,4.144684761096976,-0.92919921875,-0.208251953125,-0.060791015625,567,1019,1023,1023,1022,0,0,0,0
D,-3.745044407749737,15.00838362523211,0.5176374073612559,-0.375106022052587,-0.6800254452926209,3.312623692394685,-0.94091796875,-0.19384765625,-0.04443359375,565,1020,1023,1023,1022,0,0,0,0
D,-3.7234646303807657,15.03039295653207,0.5283945275175786,2.624893977947413,-1.4739185750636132,1.144684761096975,-0.93408203125,-0.19287109375,-0.04345703125,565,1019,1021,1023,1023,0,0,0,0
D,-3.732631089414583,15.039322289677964,0.5378478479917417,-0.4590754877014419,-2.779262086513995,0.9233107152954484,-0.939697265625,-0.182373046875,-0.04248046875,564,1018,1023,1021,1023,0,0,0,0
D,-3.7524763896348095,15.076152083909896,0.5180017675686374,-0.7644189991518235,0.1902035623409669,-1.7179106587503532,-0.952880859375,-0.185546875,-0.033935546875,563,1014,1023,1023,1023,0,0,0,0
D,-3.7275580429671904,15.118016527203457,0.4799425284622932,4.151611535199321,0.8008905852417303,-3.450735086231269,-0.939453125,-0.173095703125,-0.03076171875,562,1015,1022,1021,1015,0,0,0,0
D,-3.683598945099868,15.15765638940845,0.4260694208242892,6.5638252756573365,0.6940203562340966,-4.9621854679106585,-0.936767578125,-0.19775390625,-0.034423828125,563,1013,1023,1021,1022,0,0,0,0
D,-3.730824289114436,15.193553233934017,0.3917993191116516,-3.031594571670908,0.205470737913486,-3.0843228724908114,-0.92822265625,-0.205078125,-0.045654296875,564,1011,1023,1022,1021,0,0,0,0
D,-3.735045464582484,15.2378852368778,0.365996884517815,1.128710771840543,1.0146310432569976,-2.191193101498445,-0.925048828125,-0.226318359375,-0.03857421875,564,1010,1023,1022,1023,0,0,0,0
D,-3.831461000466857,15.28158117302874,0.3428128973674071,-8.214800678541136,0.9230279898218828,-1.954551880124399,-0.92822265625,-0.21142578125,-0.058837890625,564,1011,1023,1022,1023,0,0,0,0
D,-3.905267641053816,15.312895714402588,0.3260126849585725,-6.062128922815946,-0.3365139949109414,-1.404933559513712,-0.925537109375,-0.22705078125,-0.060791015625,563,1003,1016,1023,1022,0,0,0,0
D,-3.9310852421754072,15.33345960560465,0.3337081208598892,-1.962892281594572,-1.5807888040712468,0.862242013005372,-0.93115234375,-0.213623046875,-0.035400390625,562,1010,1021,1022,1023,0,0,0,0
D,-3.942703879446888,15.345932568557098,0.3430921777084954,-0.6117472434266328,-2.4052162849872776,0.961478654226746,-0.929931640625,-0.20654296875,-0.05712890625,563,1010,1023,1023,1023,0,0,0,0
D,-3.959882249946334,15.361035454536674,0.3462658671379988,-1.0315945716709076,-2.107506361323156,0.3736923946847612,-0.924560546875,-0.19775390625,-0.048095703125,563,1007,1022,1023,1021,0,0,0,0
D,-4.021688918710343,15.426896827762258,0.3701170408553497,-6.0926632739609845,2.808524173027989,2.701936669493921,-0.931884765625,-0.1865234375,-0.0126953125,674,1019,1021,1021,1023,0,0,0,0
D,-4.0888428735353415,15.508525839091458,0.3914985212372428,-6.642281594571672,4.381043256997455,2.5568985015549903,-0.9345703125,-0.165771484375,-0.0302734375,675,1020,1023,1022,1022,0,0,0,0
D,-4.162332948766662,15.571315397244478,0.3889486648682536,-6.604113655640373,2.6711195928753177,0.1370511733107154,-0.931884765625,-0.173828125,-0.051025390625,675,1020,1023,1021,1023,0,0,0,0
D,-4.217624305408795,15.610159320945815,0.391902208815475,-4.978159457167091,0.2360050890585242,0.4805626236923949,-0.932861328125,-0.1611328125,-0.063720703125,674,1023,1023,1023,1023,0,0,0,0
